,vehicle_lane,lon,lat,timestep,mobility_mode,vehicle_noise,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,amount
6798,-80727852,24.938695957381405,60.167554200641035,39,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6799,-80727852,24.938695957381405,60.167554200641035,39,fuel,73.87440403037816,2750.67,48849.4,625.05,390.88,4.21,20.0
6800,-80727852,24.938695957381405,60.167554200641035,40,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6801,-80727852,24.938695957381405,60.167554200641035,40,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6802,-80727852,24.938695957381405,60.167554200641035,41,electric,70.29151492289579,0.0,0.0,0.0,0.0,1.51,10.0
6803,-80727852,24.938695957381405,60.167554200641035,41,fuel,68.08705831210825,751.58,16519.33,194.6,114.91,0.72,6.0
6804,-80727852,24.938695957381405,60.167554200641035,42,electric,75.0816912982608,0.0,0.0,0.0,0.0,5.21,27.0
6805,-80727852,24.938695957381405,60.167554200641035,42,fuel,73.20196615376686,2283.48,38397.91,522.9,292.53000000000003,3.48,18.0
6806,-80727852,24.938695957381405,60.167554200641035,43,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6807,-80727852,24.938695957381405,60.167554200641035,43,fuel,78.02526811832175,7115.78,116121.88,1631.74,890.44,11.31,55.0
6808,-80727852,24.938695957381405,60.167554200641035,44,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6809,-80727852,24.938695957381405,60.167554200641035,44,fuel,66.1577819871626,422.84000000000003,5991.62,97.2,45.36,0.77,4.0
6810,-80727852,24.938695957381405,60.167554200641035,45,electric,68.46833367889214,0.0,0.0,0.0,0.0,1.29,6.0
6811,-80727852,24.938695957381405,60.167554200641035,45,fuel,76.18231254139862,4338.96,63871.38,951.48,512.16,7.93,30.0
6812,-80727852,24.938695957381405,60.167554200641035,46,electric,70.9303154024405,0.0,0.0,0.0,0.0,2.18,12.0
6813,-80727852,24.938695957381405,60.167554200641035,46,fuel,76.90485843022032,5629.15,91753.09,1329.21,669.27,8.61,45.0
6814,-80727852,24.938695957381405,60.167554200641035,47,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6815,-80727852,24.938695957381405,60.167554200641035,47,fuel,73.25098152722265,2183.24,33010.090000000004,489.84999999999997,260.59,3.79,18.0
6816,-80727852,24.938695957381405,60.167554200641035,48,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6817,-80727852,24.938695957381405,60.167554200641035,48,fuel,78.45727144747744,7830.45,123440.54,1765.06,972.69,13.04,60.0
6818,-80727852,24.938695957381405,60.167554200641035,49,electric,72.99414396153844,0.0,0.0,0.0,0.0,3.85,18.0
6819,-80727852,24.938695957381405,60.167554200641035,49,fuel,79.49526865362016,10241.61,169717.72,2403.61,1267.32,15.59,82.0
6820,-80727852,24.938695957381405,60.167554200641035,50,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6821,-80727852,24.938695957381405,60.167554200641035,50,fuel,75.4833410456264,4300.79,65270.97,1029.03,452.68,6.63,37.0
6822,-80727852,24.938695957381405,60.167554200641035,51,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6823,-80727852,24.938695957381405,60.167554200641035,51,fuel,74.20165628111336,3082.7,47628.0,713.88,358.74,5.03,24.0
6824,-80727852,24.938695957381405,60.167554200641035,52,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6825,-80727852,24.938695957381405,60.167554200641035,52,fuel,75.26431218141651,3704.98,62782.57,823.29,510.93,5.9399999999999995,27.0
6826,-80727852,24.938695957381405,60.167554200641035,53,electric,68.86329944943029,0.0,0.0,0.0,0.0,1.1300000000000001,8.0
6827,-80727852,24.938695957381405,60.167554200641035,53,fuel,71.5457202985688,1507.47,21731.54,328.42,179.74,2.85,10.0
6828,-80727852,24.938695957381405,60.167554200641035,54,electric,70.89303108720951,0.0,0.0,0.0,0.0,2.0700000000000003,15.0
6829,-80727852,24.938695957381405,60.167554200641035,54,fuel,75.97802974805901,4216.19,69078.82,949.91,546.5699999999999,6.78,34.0
6830,-80727852,24.938695957381405,60.167554200641035,55,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6831,-80727852,24.938695957381405,60.167554200641035,55,fuel,75.0549527020033,3670.7,64679.130000000005,877.11,465.76,5.1000000000000005,28.0
6832,-80727852,24.938695957381405,60.167554200641035,56,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6833,-80727852,24.938695957381405,60.167554200641035,56,fuel,59.54,126.73,1744.37,31.72,10.44,0.2,1.0
6834,-80727852,24.938695957381405,60.167554200641035,57,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6835,-80727852,24.938695957381405,60.167554200641035,57,fuel,73.17114227103463,2100.37,31710.64,459.96999999999997,260.63,3.79,16.0
6836,-80727852,24.938695957381405,60.167554200641035,58,electric,72.98375789630384,0.0,0.0,0.0,0.0,3.69,17.0
6837,-80727852,24.938695957381405,60.167554200641035,58,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6838,-80727852,24.938695957381405,60.167554200641035,59,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6839,-80727852,24.938695957381405,60.167554200641035,59,fuel,78.4176980799574,9059.67,149417.4,2283.5499999999997,776.98,9.07,83.0
6840,-80727853,24.935428875306965,60.16794443579548,0,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6841,-80727853,24.935428875306965,60.16794443579548,0,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6842,-80727853,24.935428875306965,60.16794443579548,1,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6843,-80727853,24.935428875306965,60.16794443579548,1,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6844,-80727853,24.935428875306965,60.16794443579548,2,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6845,-80727853,24.935428875306965,60.16794443579548,2,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6846,-80727853,24.935428875306965,60.16794443579548,3,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6847,-80727853,24.935428875306965,60.16794443579548,3,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6848,-80727853,24.935428875306965,60.16794443579548,4,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6849,-80727853,24.935428875306965,60.16794443579548,4,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6850,-80727853,24.935428875306965,60.16794443579548,5,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6851,-80727853,24.935428875306965,60.16794443579548,5,fuel,66.79588459645286,627.66,12607.47,161.01999999999998,84.07,0.63,5.0
6852,-80727853,24.935428875306965,60.16794443579548,6,electric,72.98734850447968,0.0,0.0,0.0,0.0,2.52,20.0
6853,-80727853,24.935428875306965,60.16794443579548,6,fuel,71.11938673835878,1529.76,24889.63,357.15999999999997,186.73,2.35,12.0
6854,-80727853,24.935428875306965,60.16794443579548,7,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6855,-80727853,24.935428875306965,60.16794443579548,7,fuel,71.82740520326641,1733.85,36628.05,425.08,263.56,1.8599999999999999,13.0
6856,-80727853,24.935428875306965,60.16794443579548,8,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6857,-80727853,24.935428875306965,60.16794443579548,8,fuel,69.40800028486667,764.11,12945.34,138.93,126.50999999999999,1.44,5.0
6858,-80727853,24.935428875306965,60.16794443579548,9,electric,72.74956462233501,0.0,0.0,0.0,0.0,2.87,16.0
6859,-80727853,24.935428875306965,60.16794443579548,9,fuel,72.83971903076623,2118.49,36915.69,463.67,307.09,3.4,14.0
6860,-80727853,24.935428875306965,60.16794443579548,10,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6861,-80727853,24.935428875306965,60.16794443579548,10,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6862,-80727853,24.935428875306965,60.16794443579548,11,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6863,-80727853,24.935428875306965,60.16794443579548,11,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6864,-80727853,24.935428875306965,60.16794443579548,12,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6865,-80727853,24.935428875306965,60.16794443579548,12,fuel,73.65471625744709,2640.69,50701.71,622.45,376.27,3.39,19.0
6866,-80727853,24.935428875306965,60.16794443579548,13,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6867,-80727853,24.935428875306965,60.16794443579548,13,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6868,-80727853,24.935428875306965,60.16794443579548,14,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6869,-80727853,24.935428875306965,60.16794443579548,14,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6870,-80727853,24.935428875306965,60.16794443579548,15,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6871,-80727853,24.935428875306965,60.16794443579548,15,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6872,-80727853,24.935428875306965,60.16794443579548,16,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6873,-80727853,24.935428875306965,60.16794443579548,16,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6874,-80727853,24.935428875306965,60.16794443579548,17,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6875,-80727853,24.935428875306965,60.16794443579548,17,fuel,73.77528778635933,2711.24,52680.36,625.64,397.82,3.45,19.0
6876,-80727853,24.935428875306965,60.16794443579548,18,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877,-80727853,24.935428875306965,60.16794443579548,18,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6878,-80727853,24.935428875306965,60.16794443579548,19,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6879,-80727853,24.935428875306965,60.16794443579548,19,fuel,75.95600071577533,4137.03,73675.64,897.51,620.76,6.58,29.0
6880,-80727853,24.935428875306965,60.16794443579548,20,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6881,-80727853,24.935428875306965,60.16794443579548,20,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6882,-80727853,24.935428875306965,60.16794443579548,21,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6883,-80727853,24.935428875306965,60.16794443579548,21,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6884,-80727853,24.935428875306965,60.16794443579548,22,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6885,-80727853,24.935428875306965,60.16794443579548,22,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6886,-80727853,24.935428875306965,60.16794443579548,23,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6887,-80727853,24.935428875306965,60.16794443579548,23,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6888,-80727853,24.935428875306965,60.16794443579548,24,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6889,-80727853,24.935428875306965,60.16794443579548,24,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6890,-80727853,24.935428875306965,60.16794443579548,25,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6891,-80727853,24.935428875306965,60.16794443579548,25,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6892,-80727853,24.935428875306965,60.16794443579548,26,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6893,-80727853,24.935428875306965,60.16794443579548,26,fuel,62.37210500368612,306.06,6187.610000000001,93.08,17.5,0.04,3.0
6894,-80727853,24.935428875306965,60.16794443579548,27,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6895,-80727853,24.935428875306965,60.16794443579548,27,fuel,73.08421771131907,2264.4,42771.23,526.09,335.88,3.21,16.0
6896,-80727853,24.935428875306965,60.16794443579548,28,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6897,-80727853,24.935428875306965,60.16794443579548,28,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6898,-80727853,24.935428875306965,60.16794443579548,29,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6899,-80727853,24.935428875306965,60.16794443579548,29,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900,-80727853,24.935428875306965,60.16794443579548,30,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6901,-80727853,24.935428875306965,60.16794443579548,30,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6902,-80727853,24.935428875306965,60.16794443579548,31,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6903,-80727853,24.935428875306965,60.16794443579548,31,fuel,72.65027632742937,2197.1,38370.67,520.14,285.38,3.14,17.0
6904,-80727853,24.935428875306965,60.16794443579548,32,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6905,-80727853,24.935428875306965,60.16794443579548,32,fuel,72.94549602366038,2489.35,46668.95,640.87,291.96,2.66,22.0
6906,-80727853,24.935428875306965,60.16794443579548,33,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6907,-80727853,24.935428875306965,60.16794443579548,33,fuel,72.8633525319965,2490.87,46206.1,640.75,289.77,2.72,21.0
6908,-80727853,24.935428875306965,60.16794443579548,34,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6909,-80727853,24.935428875306965,60.16794443579548,34,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6910,-80727853,24.935428875306965,60.16794443579548,35,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6911,-80727853,24.935428875306965,60.16794443579548,35,fuel,72.8693785947833,1989.4,35702.96,432.36,302.41,3.15,15.0
6912,-80727853,24.935428875306965,60.16794443579548,36,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913,-80727853,24.935428875306965,60.16794443579548,36,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6914,-80727853,24.935428875306965,60.16794443579548,37,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6915,-80727853,24.935428875306965,60.16794443579548,37,fuel,72.49597405200382,2080.03,35941.71,488.52,273.48,3.0700000000000003,16.0
6916,-80727853,24.935428875306965,60.16794443579548,38,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6917,-80727853,24.935428875306965,60.16794443579548,38,fuel,73.06863888281728,2172.05,38077.94,466.34000000000003,326.1,3.59,14.0
6918,-80727853,24.935428875306965,60.16794443579548,39,electric,72.70707647083036,0.0,0.0,0.0,0.0,2.44,16.0
6919,-80727853,24.935428875306965,60.16794443579548,39,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6920,-80727853,24.935428875306965,60.16794443579548,40,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6921,-80727853,24.935428875306965,60.16794443579548,40,fuel,72.64148373284614,1965.28,35372.58,457.91999999999996,274.45,2.84,17.0
6922,-80727853,24.935428875306965,60.16794443579548,41,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6923,-80727853,24.935428875306965,60.16794443579548,41,fuel,72.45291230048504,2069.43,36204.14,488.09999999999997,271.34,2.96,16.0
6924,-80727853,24.935428875306965,60.16794443579548,42,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6925,-80727853,24.935428875306965,60.16794443579548,42,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6926,-80727853,24.935428875306965,60.16794443579548,43,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6927,-80727853,24.935428875306965,60.16794443579548,43,fuel,72.08469381159273,1766.6,32536.74,369.62,283.03,2.79,11.0
6928,-80727853,24.935428875306965,60.16794443579548,44,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6929,-80727853,24.935428875306965,60.16794443579548,44,fuel,65.79668038064169,405.52,5282.15,96.35,38.27,0.77,3.0
6930,-80727853,24.935428875306965,60.16794443579548,45,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6931,-80727853,24.935428875306965,60.16794443579548,45,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6932,-80727853,24.935428875306965,60.16794443579548,46,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6933,-80727853,24.935428875306965,60.16794443579548,46,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6934,-80727853,24.935428875306965,60.16794443579548,47,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6935,-80727853,24.935428875306965,60.16794443579548,47,fuel,72.80924673415198,2203.98,38585.35,494.06,311.86,3.42,15.0
6936,-80727853,24.935428875306965,60.16794443579548,48,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6937,-80727853,24.935428875306965,60.16794443579548,48,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6938,-80727853,24.935428875306965,60.16794443579548,49,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6939,-80727853,24.935428875306965,60.16794443579548,49,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6940,-80727853,24.935428875306965,60.16794443579548,50,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6941,-80727853,24.935428875306965,60.16794443579548,50,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6942,-80727853,24.935428875306965,60.16794443579548,51,electric,72.80682860560226,0.0,0.0,0.0,0.0,2.54,14.0
6943,-80727853,24.935428875306965,60.16794443579548,51,fuel,74.95586676329486,3508.41,63188.78,764.13,527.86,5.44,23.0
6944,-80727853,24.935428875306965,60.16794443579548,52,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6945,-80727853,24.935428875306965,60.16794443579548,52,fuel,74.166206728008,3047.79,51231.96,715.19,384.57,4.57,24.0
6946,-80727853,24.935428875306965,60.16794443579548,53,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6947,-80727853,24.935428875306965,60.16794443579548,53,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6948,-80727853,24.935428875306965,60.16794443579548,54,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6949,-80727853,24.935428875306965,60.16794443579548,54,fuel,72.71247467263396,2039.49,36145.75,460.76,290.74,3.12,15.0
6950,-80727853,24.935428875306965,60.16794443579548,55,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6951,-80727853,24.935428875306965,60.16794443579548,55,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6952,-80727853,24.935428875306965,60.16794443579548,56,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6953,-80727853,24.935428875306965,60.16794443579548,56,fuel,73.33514752866424,2414.12,46546.35,586.01,332.57,2.94,19.0
6954,-80727853,24.935428875306965,60.16794443579548,57,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6955,-80727853,24.935428875306965,60.16794443579548,57,fuel,75.77328178203982,4257.93,74355.9,955.11,602.05,6.64,30.0
6956,-80727853,24.935428875306965,60.16794443579548,58,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6957,-80727853,24.935428875306965,60.16794443579548,58,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6958,-80727853,24.935428875306965,60.16794443579548,59,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6959,-80727853,24.935428875306965,60.16794443579548,59,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6960,-81527787#1,24.93415018828806,60.16332213603085,0,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6961,-81527787#1,24.93415018828806,60.16332213603085,0,fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6962,-81527787#1,24.93415018828806,60.16332213603085,1,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6963,-81527787#1,24.93415018828806,60.16332213603085,1,fuel,72.30054763938232,1767.52,32624.02,370.18,288.91,2.87,11.0
6964,-81527787#1,24.93415018828806,60.16332213603085,2,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6965,-81527787#1,24.93415018828806,60.16332213603085,2,fuel,74.07987840855535,2780.34,46952.0,651.02,356.8,4.22,23.0
6966,-81527787#1,24.93415018828806,60.16332213603085,3,electric,71.35960705029474,0.0,0.0,0.0,0.0,1.6800000000000002,12.0
6967,-81527787#1,24.93415018828806,60.16332213603085,3,fuel,76.10106932956216,4395.78,81655.61,937.91,710.15,6.96,28.0
6968,-81527787#1,24.93415018828806,60.16332213603085,4,electric,73.33171773024922,0.0,0.0,0.0,0.0,3.64,20.0
6969,-81527787#1,24.93415018828806,60.16332213603085,4,fuel,78.06606277709919,6814.0599999999995,106271.77,1535.67,838.74,11.51,54.0
6970,-81527787#1,24.93415018828806,60.16332213603085,5,electric,70.60303631428353,0.0,0.0,0.0,0.0,1.8699999999999999,11.0
6971,-81527787#1,24.93415018828806,60.16332213603085,5,fuel,76.14817568646001,4728.74,79201.56,1053.05,645.65,7.71,32.0
6972,-81527787#1,24.93415018828806,60.16332213603085,6,electric,70.5664214373124,0.0,0.0,0.0,0.0,1.5899999999999999,12.0
6973,-81527787#1,24.93415018828806,60.16332213603085,6,fuel,77.80756662926538,6353.93,111757.15,1444.1399999999999,886.03,9.49,57.0
6974,-81527787#1,24.93415018828806,60.16332213603085,7,electric,71.1617315228214,0.0,0.0,0.0,0.0,1.62,10.0
6975,-81527787#1,24.93415018828806,60.16332213603085,7,fuel,78.93485277229372,8685.18,151836.82,1944.33,1239.24,13.61,62.0
6976,-81527787#1,24.93415018828806,60.16332213603085,8,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6977,-81527787#1,24.93415018828806,60.16332213603085,8,fuel,76.89107418381136,5362.15,91034.26,1187.74,751.32,8.8,37.0
6978,-81527787#1,24.93415018828806,60.16332213603085,9,electric,73.940925779289,0.0,0.0,0.0,0.0,4.0200000000000005,18.0
6979,-81527787#1,24.93415018828806,60.16332213603085,9,fuel,75.80268584773732,3887.34,73975.34,837.04,639.13,5.96,29.0
6980,-81527787#1,24.93415018828806,60.16332213603085,10,electric,70.4615240532917,0.0,0.0,0.0,0.0,1.76,11.0
6981,-81527787#1,24.93415018828806,60.16332213603085,10,fuel,77.29548427137996,5973.9800000000005,95616.2,1421.25,687.82,9.01,54.0
6982,-81527787#1,24.93415018828806,60.16332213603085,11,electric,76.2894064286003,0.0,0.0,0.0,0.0,3.75,53.0
6983,-81527787#1,24.93415018828806,60.16332213603085,11,fuel,80.39462268397307,17299.86,303452.63,4614.32,1309.39,11.4,156.0
6984,-81527787#1,24.93415018828806,60.16332213603085,12,electric,62.84359532558456,0.0,0.0,0.0,0.0,0.16999999999999998,2.0
6985,-81527787#1,24.93415018828806,60.16332213603085,12,fuel,77.76619822883954,7153.51,144366.79,1784.8,1001.16,7.7700000000000005,56.0
6986,-81527787#1,24.93415018828806,60.16332213603085,13,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6987,-81527787#1,24.93415018828806,60.16332213603085,13,fuel,77.65176371810918,6268.23,105869.28,1385.05,869.4300000000001,10.19,47.0
6988,-81527787#1,24.93415018828806,60.16332213603085,14,electric,71.60879550592325,0.0,0.0,0.0,0.0,1.53,12.0
6989,-81527787#1,24.93415018828806,60.16332213603085,14,fuel,78.65129457922593,8140.18,151398.93,1820.32,1227.7,11.89,57.0
6990,-81527787#1,24.93415018828806,60.16332213603085,15,electric,72.40541970342873,0.0,0.0,0.0,0.0,2.1,17.0
6991,-81527787#1,24.93415018828806,60.16332213603085,15,fuel,78.93065864300668,11696.63,205600.82,3085.41,943.72,8.41,111.0
6992,-81527787#1,24.93415018828806,60.16332213603085,16,electric,74.16016966433654,0.0,0.0,0.0,0.0,3.7,22.0
6993,-81527787#1,24.93415018828806,60.16332213603085,16,fuel,76.26950580912803,4494.87,80326.89,992.91,666.31,6.96,34.0
6994,-81527787#1,24.93415018828806,60.16332213603085,17,electric,61.2,0.0,0.0,0.0,0.0,0.21,1.0
6995,-81527787#1,24.93415018828806,60.16332213603085,17,fuel,79.09376358151181,8608.07,156414.86,1865.07,1332.21,13.58,60.0
6996,-81527787#1,24.93415018828806,60.16332213603085,18,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6997,-81527787#1,24.93415018828806,60.16332213603085,18,fuel,76.69197620008097,5252.01,96501.31,1160.32,780.53,7.71,35.0
6998,-81527787#1,24.93415018828806,60.16332213603085,19,electric,72.39549867748187,0.0,0.0,0.0,0.0,1.92,16.0
6999,-81527787#1,24.93415018828806,60.16332213603085,19,fuel,77.47093998537535,6993.85,116496.95,1750.71,657.62,7.61,64.0
7000,-81527787#1,24.93415018828806,60.16332213603085,20,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7001,-81527787#1,24.93415018828806,60.16332213603085,20,fuel,77.17376261877979,5477.79,102257.41,1198.61,865.29,8.37,39.0
7002,-81527787#1,24.93415018828806,60.16332213603085,21,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7003,-81527787#1,24.93415018828806,60.16332213603085,21,fuel,80.39287335898081,12659.619999999999,221372.03,2832.75,1788.08,19.53,88.0
7004,-81527787#1,24.93415018828806,60.16332213603085,22,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7005,-81527787#1,24.93415018828806,60.16332213603085,22,fuel,78.07610598570679,7134.43,134471.24,1617.77,1072.75,10.11,50.0
7006,-81527787#1,24.93415018828806,60.16332213603085,23,electric,74.24802728000137,0.0,0.0,0.0,0.0,3.8000000000000003,24.0
7007,-81527787#1,24.93415018828806,60.16332213603085,23,fuel,75.60105512015409,4030.08,72420.94,893.06,595.14,6.14,29.0
7008,-81527787#1,24.93415018828806,60.16332213603085,24,electric,74.01324793268002,0.0,0.0,0.0,0.0,3.57,21.0
7009,-81527787#1,24.93415018828806,60.16332213603085,24,fuel,80.60083545982862,12567.6,211868.55,2850.97,1674.5,19.77,98.0
7010,-81527787#1,24.93415018828806,60.16332213603085,25,electric,73.49953946101178,0.0,0.0,0.0,0.0,2.91,20.0
7011,-81527787#1,24.93415018828806,60.16332213603085,25,fuel,78.89307415010661,8695.54,152519.61,1970.91,1196.0,13.05,64.0
7012,-81527787#1,24.93415018828806,60.16332213603085,26,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7013,-81527787#1,24.93415018828806,60.16332213603085,26,fuel,74.70238673099999,3205.31,58083.88,698.4,492.26,5.08,22.0
7014,-81527787#1,24.93415018828806,60.16332213603085,27,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7015,-81527787#1,24.93415018828806,60.16332213603085,27,fuel,77.41138185822714,6306.2,111319.48,1468.99,854.27,9.08,53.0
7016,-81527787#1,24.93415018828806,60.16332213603085,28,electric,71.64539160948802,0.0,0.0,0.0,0.0,2.07,11.0
7017,-81527787#1,24.93415018828806,60.16332213603085,28,fuel,77.6849668582034,6504.92,113170.63,1397.52,969.39,10.71,42.0
7018,-81527787#1,24.93415018828806,60.16332213603085,29,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7019,-81527787#1,24.93415018828806,60.16332213603085,29,fuel,76.16634534249587,4434.58,78879.04,1016.64,603.96,6.42,35.0
7020,-81527787#1,24.93415018828806,60.16332213603085,30,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7021,-81527787#1,24.93415018828806,60.16332213603085,30,fuel,76.94894499284246,5623.9400000000005,92538.17,1302.87,709.49,8.84,44.0
7022,-81527787#1,24.93415018828806,60.16332213603085,31,electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7023,-81527787#1,24.93415018828806,60.16332213603085,31,fuel,77.71773193780041,5520.27,82186.13,1213.6399999999999,668.87,10.02,48.0
